btc_price,grams,quality,escrow,successful_transactions,rating,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_from_ES,ships_to_N. America,ships_from_BE,ships_from_WW,ships_to_SI,ships_from_IT,ships_from_BR,intro,colombia,peru,bolivia,caps,free_ship,uncut,fish_cut,brick,crack,crystal,flake,pure
0.1675,1.6094379124341003,90.0,1,290,4.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1674,1.6094379124341003,99.0,1,70,4.96,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16699999999999998,1.6094379124341003,92.0,1,980,4.88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1649,1.6094379124341003,88.0,0,540,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1649,2.302585092994046,70.0,1,32,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1649,2.302585092994046,70.0,0,300,4.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1649,1.6094379124341003,90.0,0,700,4.97,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1643,1.252762968495368,85.0,1,80,4.95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1614,1.252762968495368,94.0,1,980,4.88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.13636363636363635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1608,1.6094379124341003,89.0,1,520,4.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.05405405405405406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1597,1.6094379124341003,92.0,1,15,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.11904761904761904,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1597,1.9459101490553132,88.0,1,430,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1597,1.6094379124341003,92.0,1,70,4.58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1587,1.9459101490553132,92.0,1,150,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1584,1.3862943611198906,90.0,0,170,4.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.157,1.6094379124341003,90.0,1,20,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.3055555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.157,1.6094379124341003,92.0,1,260,4.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.156,1.252762968495368,100.0,0,8,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.32653061224489793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.1546,1.6094379124341003,90.0,1,28,4.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1546,1.6094379124341003,90.0,1,40,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1546,1.6094379124341003,84.0,1,460,4.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1546,1.6094379124341003,84.0,1,460,4.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1546,1.791759469228055,90.0,1,180,4.88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.1546,1.0986122886681098,84.0,1,230,4.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1546,1.6094379124341003,90.0,0,490,4.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1546,1.6094379124341003,92.0,1,60,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1545,1.6094379124341003,87.0,1,540,4.91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1533,1.252762968495368,87.0,1,40,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1525,2.302585092994046,87.0,1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.152,1.3862943611198906,92.0,1,260,4.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.152,1.5040773967762742,90.0,1,290,4.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.40540540540540543,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1515,1.6094379124341003,90.0,1,12,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.21052631578947367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1494,1.6094379124341003,95.0,1,15,4.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.12244897959183673,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1493,1.252762968495368,90.0,1,840,4.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.7073170731707317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.147,1.6094379124341003,89.0,1,40,4.82,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.147,1.6094379124341003,90.0,1,32,4.58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1468,1.0986122886681098,80.0,1,80,4.96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1468,1.6094379124341003,90.0,1,60,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1467,1.252762968495368,93.0,1,270,4.91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1467,1.252762968495368,95.0,1,820,4.76,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1443,1.6094379124341003,90.0,1,350,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.1443,1.6094379124341003,90.0,0,720,4.96,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.13953488372093023,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.1443,1.5040773967762742,90.0,0,490,4.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1438,1.6094379124341003,89.0,1,15,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.07317073170731707,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1438,1.9459101490553132,50.0,1,150,4.93,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1417,1.6094379124341003,87.0,0,28,4.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1417,1.3862943611198906,81.88,0,17,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1417,1.6094379124341003,90.0,0,40,4.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.53125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1417,1.6094379124341003,91.0,0,110,4.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1417,1.6094379124341003,90.0,1,130,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.13157894736842105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1417,1.6094379124341003,86.0,1,5,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1417,1.6094379124341003,90.0,1,24,4.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1417,1.6094379124341003,89.0,1,1,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1408,1.252762968495368,91.0,1,190,4.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1406,1.0986122886681098,90.0,1,540,4.86,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.1398,1.6094379124341003,92.0,1,12,4.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5862068965517241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1397,1.252762968495368,95.0,1,1950,4.92,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1396,1.9459101490553132,94.0,1,13,4.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.139,1.0986122886681098,92.0,1,260,4.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.139,1.6094379124341003,84.0,1,230,4.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.138,1.6094379124341003,90.0,1,400,4.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1375,1.6094379124341003,90.0,1,270,4.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1365,1.6094379124341003,90.0,1,17,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.7567567567567568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1357,1.252762968495368,90.0,1,160,4.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1357,1.252762968495368,93.0,1,80,4.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1355,1.6094379124341003,90.0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1344,1.252762968495368,96.0,1,200,4.89,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.6530612244897959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.134,1.252762968495368,88.0,0,540,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.134,1.6094379124341003,85.0,1,60,4.97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.134,1.791759469228055,88.0,1,430,4.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.134,1.3862943611198906,90.0,1,290,4.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1339,1.6094379124341003,89.0,1,620,4.94,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6829268292682927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1335,1.252762968495368,89.0,0,150,4.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1328,0.0,89.0,0,170,5.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.132,1.252762968495368,87.0,1,2350,4.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.3125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1314,1.0986122886681098,93.0,1,250,4.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1314,1.6094379124341003,93.0,1,3250,4.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1314,1.6094379124341003,90.0,1,20,5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1314,1.6094379124341003,90.0,1,20,5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1313,1.6094379124341003,87.0,1,240,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.131,1.252762968495368,92.0,1,50,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.02040816326530612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.131,1.6094379124341003,90.0,1,40,4.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5909090909090909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1298,0.0,88.0,0,15,4.93,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1298,1.0986122886681098,90.0,0,540,4.86,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.129,1.9459101490553132,50.0,0,140,4.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.129,1.252762968495368,90.0,1,1150,4.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1288,1.6094379124341003,90.0,1,100,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1288,1.6094379124341003,92.0,1,80,4.88,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1288,1.6094379124341003,90.0,1,180,4.88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.1288,1.6094379124341003,93.0,1,100,4.78,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1288,1.6094379124341003,90.0,1,3250,4.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1288,1.6094379124341003,90.0,0,100,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1288,1.6094379124341003,90.0,1,230,4.87,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.6764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1288,1.6094379124341003,90.0,1,600,4.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1288,1.3862943611198906,90.0,0,490,4.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1273,0.0,90.0,0,50,4.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.45652173913043476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1262,1.0986122886681098,88.0,0,540,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1262,1.252762968495368,81.88,0,17,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1262,1.9459101490553132,70.0,1,40,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.126,1.6094379124341003,82.0,0,230,4.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1244,1.0986122886681098,90.0,0,170,4.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1244,1.252762968495368,81.0,1,7,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.124,1.252762968495368,90.0,0,190,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1236,0.9162907318741551,88.0,1,540,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1236,1.6094379124341003,90.0,1,140,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1236,1.6094379124341003,90.0,1,40,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1236,1.6094379124341003,92.0,1,100,4.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1236,1.6094379124341003,86.0,1,100,4.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1236,1.6094379124341003,90.0,1,90,4.63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
